target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=appldnld.apple.com.edgesuite.net,13284,88.221.14.25,11.014775,10.91589,11.63414,,,
targetIP=appldnld.apple.com.edgesuite.net,173,95.101.119.10,None,85.570577,93.229075,,,
targetIP=appldnld.apple.com.edgesuite.net,13282,95.101.1.82,4.82105,4.298605,4.143155,,,
targetIP=appldnld.apple.com.edgesuite.net,13280,92.122.122.144,9.272025,9.867495,9.782995,,,
targetIP=appldnld.apple.com.edgesuite.net,34424,80.93.16.208,2.058815,2.750025,2.09422,,,
targetIP=appldnld.apple.com.edgesuite.net,14160,2.21.228.168,21.46266,11.589985,9.48458,,,
targetIP=appldnld.apple.com.edgesuite.net,11994,2.23.167.43,12.452575,12.191415,12.346985,,,
targetIP=appldnld.apple.com.edgesuite.net,33555,80.157.150.10,6.673265,5.826045,5.766255,,,
targetIP=appldnld.apple.com.edgesuite.net,21280,2.22.8.34,16.9581,16.89566,14.160695,,,
targetIP=appldnld.apple.com.edgesuite.net,21934,88.221.134.58,7.31363,7.01934,7.064335,,,
targetIP=appldnld.apple.com.edgesuite.net,21284,80.239.178.67,4.109325,4.10334,4.051265,,,
targetIP=appldnld.apple.com.edgesuite.net,21285,95.101.1.72,1.031085,0.85471,0.807825,,,
targetIP=appldnld.apple.com.edgesuite.net,32445,95.101.1.72,2.235945,2.035135,2.207395,,,
targetIP=appldnld.apple.com.edgesuite.net,10390,23.43.165.11,43.371815,43.63472,43.439205,,,
targetIP=appldnld.apple.com.edgesuite.net,10394,72.195.165.88,18.39777,15.16876,34.5256,,,
targetIP=appldnld.apple.com.edgesuite.net,29653,2.20.188.10,18.34571,16.416795,18.112875,,,
targetIP=appldnld.apple.com.edgesuite.net,16933,128.139.199.8,2.087875,1.93551,1.88621,,,
targetIP=appldnld.apple.com.edgesuite.net,16930,92.123.72.23,6.805735,6.71899,6.663315,,,
targetIP=appldnld.apple.com.edgesuite.net,17885,5.178.43.25,11.07901,11.050785,10.43776,,,
targetIP=appldnld.apple.com.edgesuite.net,35112,88.221.144.145,8.64783,9.55839,10.056205,,,
