target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=officecdn.microsoft.com.edgesuite.net,13288,23.219.93.40,20.23231,19.146625,22.334095,,,
targetIP=officecdn.microsoft.com.edgesuite.net,176,87.245.196.83,30.03879,30.272262,30.20775,,,
targetIP=officecdn.microsoft.com.edgesuite.net,175,46.228.223.175,1.266433,1.133569,1.122049,,,
targetIP=officecdn.microsoft.com.edgesuite.net,13284,2.22.22.106,9.259525,9.468815,10.17562,,,
targetIP=officecdn.microsoft.com.edgesuite.net,173,95.101.142.129,50.019083,49.975306,50.22337,,,
targetIP=officecdn.microsoft.com.edgesuite.net,13282,95.101.0.112,4.52701,4.02157,4.04616,,,
targetIP=officecdn.microsoft.com.edgesuite.net,13280,92.122.122.138,9.25159,9.29979,9.674665,,,
targetIP=officecdn.microsoft.com.edgesuite.net,34424,80.93.16.209,1.993185,2.025785,2.08383,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11992,80.68.78.30,2.893045,2.498355,2.23025,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11994,212.30.134.222,8.85862,8.375415,8.41949,,,
targetIP=officecdn.microsoft.com.edgesuite.net,21282,92.122.48.33,4.009195,3.798865,3.77448,,,
targetIP=officecdn.microsoft.com.edgesuite.net,21280,2.16.216.16,17.62532,15.836425,15.412495,,,
targetIP=officecdn.microsoft.com.edgesuite.net,21934,173.222.210.10,7.39511,7.183,7.132735,,,
targetIP=officecdn.microsoft.com.edgesuite.net,21284,193.229.113.57,7.00613,6.93509,6.922345,,,
targetIP=officecdn.microsoft.com.edgesuite.net,21285,95.101.0.88,1.02127,0.880525,0.872915,,,
targetIP=officecdn.microsoft.com.edgesuite.net,32445,95.101.0.107,2.23098,2.32288,2.09093,,,
targetIP=officecdn.microsoft.com.edgesuite.net,10390,23.43.165.48,44.246075,44.276845,44.026165,,,
targetIP=officecdn.microsoft.com.edgesuite.net,10394,72.195.165.26,12.52003,16.803465,36.63217,,,
targetIP=officecdn.microsoft.com.edgesuite.net,31168,118.214.160.200,88.75975,89.25605,112.974395,,,
targetIP=officecdn.microsoft.com.edgesuite.net,16933,2.22.146.104,59.14625,58.718325,58.780815,,,
targetIP=officecdn.microsoft.com.edgesuite.net,16930,88.221.89.57,7.43714,7.36919,7.0933,,,
targetIP=officecdn.microsoft.com.edgesuite.net,17885,2.20.242.25,3.63933,3.76234,3.428455,,,
targetIP=officecdn.microsoft.com.edgesuite.net,35112,2.22.144.129,12.74366,13.46641,15.792765,,,
targetIP=officecdn.microsoft.com.edgesuite.net,12226,184.25.56.66,26.62083,25.84003,26.46767,,,
targetIP=officecdn.microsoft.com.edgesuite.net,6216,23.62.6.186,27.461089,27.456014,27.495096,,,
targetIP=officecdn.microsoft.com.edgesuite.net,6215,184.50.26.56,0.918746,0.90045,0.911201,,,
targetIP=officecdn.microsoft.com.edgesuite.net,12225,80.157.150.19,8.977965,7.30546,7.57873,,,
targetIP=officecdn.microsoft.com.edgesuite.net,6213,2.18.65.75,22.023155,22.018485,22.138968,,,
targetIP=officecdn.microsoft.com.edgesuite.net,6212,23.10.240.80,16.370157,16.217395,16.370093,,,
targetIP=officecdn.microsoft.com.edgesuite.net,6211,88.221.134.35,203.81006,200.073824,227.573801,,,
targetIP=officecdn.microsoft.com.edgesuite.net,6210,84.46.64.48,1.256393,1.303556,1.236456,,,
targetIP=officecdn.microsoft.com.edgesuite.net,6219,88.221.134.35,29.992027,30.336217,29.967152,,,
targetIP=officecdn.microsoft.com.edgesuite.net,6218,184.25.56.66,203.704632,203.617988,203.780562,,,
targetIP=officecdn.microsoft.com.edgesuite.net,15708,104.81.60.67,57.66695,53.80518,53.447115,,,
targetIP=officecdn.microsoft.com.edgesuite.net,4653,2.21.78.210,15.883779,15.807747,67.549453,,,
targetIP=officecdn.microsoft.com.edgesuite.net,15701,221.110.130.113,25.403055,25.03099,24.976875,,,
targetIP=officecdn.microsoft.com.edgesuite.net,29370,49.231.57.34,23.83541,24.49672,23.853615,,,
targetIP=officecdn.microsoft.com.edgesuite.net,29376,2.21.78.193,11.219235,10.155375,10.1837,,,
targetIP=officecdn.microsoft.com.edgesuite.net,10579,23.47.79.107,13.737615,12.387115,12.84195,,,
targetIP=officecdn.microsoft.com.edgesuite.net,29375,80.157.150.18,18.139515,17.148655,17.179645,,,
targetIP=officecdn.microsoft.com.edgesuite.net,10576,65.152.116.26,24.985085,25.311515,23.384205,,,
targetIP=officecdn.microsoft.com.edgesuite.net,29379,209.148.200.24,40.58664,12.026815,,,,
targetIP=officecdn.microsoft.com.edgesuite.net,24147,104.93.82.9,21.048565,20.895145,20.92551,,,
targetIP=officecdn.microsoft.com.edgesuite.net,21424,129.143.66.136,1.423415,1.347145,1.333745,,,
targetIP=officecdn.microsoft.com.edgesuite.net,24142,193.247.167.139,0.584985,0.55137,0.50624,,,
targetIP=officecdn.microsoft.com.edgesuite.net,18931,104.83.5.10,16.6488,9.513185,9.657635,,,
